Freq,Trace1,Trace2,Trace3,Trace4
100000000,-73.9355279985175,0,0,0
118625000,-73.6880283279544,0,0,0
137250000,-73.2805865682158,0,0,0
155875000,-73.4100793386019,0,0,0
174500000,-72.6680833352409,0,0,0
193125000,-72.7436672393767,0,0,0
211750000,-72.0925157040797,0,0,0
230375000,-71.6998076246753,0,0,0
249000000,-71.3386037702837,0,0,0
267625000,-70.1323237338203,0,0,0
286250000,-69.1526097555089,0,0,0
304875000,-67.847628537927,0,0,0
323500000,-65.8879576255585,0,0,0
342125000,-65.0046177450041,0,0,0
360750000,-64.9290630874106,0,0,0
379375000,-62.6349524211512,0,0,0
398000000,-62.3560695510921,0,0,0
416625000,-58.4384274758583,0,0,0
435250000,-51.9955739167356,0,0,0
453875000,-45.4540461691427,0,0,0
472500000,-46.1148126561413,0,0,0
491125000,-51.466396415636,0,0,0
509750000,-53.0851145658372,0,0,0
528375000,-55.2751612572795,0,0,0
547000000,-55.975333698794,0,0,0
565625000,-44.0159271086634,0,0,0
584250000,-44.8011720359011,0,0,0
602875000,-45.1699194579536,0,0,0
621500000,-44.8630865027921,0,0,0
640125000,-42.0865964626464,0,0,0
658750000,-37.3292088568351,0,0,0
677375000,-28.4191001616147,0,0,0
696000000,-32.0493288608854,0,0,0
714625000,-38.2800842203206,0,0,0
733250000,-40.3191027415134,0,0,0
751875000,-35.0560837585232,0,0,0
770500000,-27.6212061710737,0,0,0
789125000,-36.902371207656,0,0,0
807750000,-38.4718543809663,0,0,0
826375000,-28.9128989188632,0,0,0
845000000,-25.0900130409448,0,0,0
863625000,-31.699239934271,0,0,0
882250000,-26.5097938267077,0,0,0
900875000,-26.146640371829,0,0,0
919500000,-29.1172214662619,0,0,0
938125000,-29.1649520150938,0,0,0
956750000,-27.5856172318188,0,0,0
975375000,-29.010414943677,0,0,0
994000000,-28.4613036384732,0,0,0
1012625000,-29.5558170281809,0,0,0
1031250000,-28.8210226859974,0,0,0
1049875000,-28.8262465915498,0,0,0
1068500000,-29.357600540895,0,0,0
1087125000,-29.3426396948408,0,0,0
1105750000,-29.0040368134332,0,0,0
1124375000,-28.1127703318712,0,0,0
1143000000,-31.0611087805713,0,0,0
1161625000,-29.2839640761488,0,0,0
1180250000,-29.4267079042486,0,0,0
1198875000,-27.9291218767697,0,0,0
1217500000,-28.6613884770482,0,0,0
1236125000,-30.2229990223772,0,0,0
1254750000,-27.6923548290175,0,0,0
1273375000,-28.628027626605,0,0,0
1292000000,-28.2146568666786,0,0,0
1310625000,-27.9218546415283,0,0,0
1329250000,-30.1003878152993,0,0,0
1347875000,-27.4049746086835,0,0,0
1366500000,-28.1047348587647,0,0,0
1385125000,-27.4216179356812,0,0,0
1403750000,-27.421972186604,0,0,0
1422375000,-29.8214479329987,0,0,0
1441000000,-27.4331205473921,0,0,0
1459625000,-27.4049506569162,0,0,0
1478250000,-29.893454097399,0,0,0
1496875000,-28.7786408098448,0,0,0
1515500000,-29.3549921096047,0,0,0
1534125000,-29.0002722400025,0,0,0
1552750000,-27.7663242356009,0,0,0
1571375000,-29.0658909535303,0,0,0
1590000000,-32.1714358348119,0,0,0
1608625000,-29.8180023173402,0,0,0
1627250000,-29.8244303730105,0,0,0
1645875000,-30.6052586934559,0,0,0
1664500000,-29.3520215120509,0,0,0
1683125000,-29.9049196089461,0,0,0
1701750000,-32.4895338409404,0,0,0
1720375000,-30.7450184343004,0,0,0
1739000000,-30.3398322641435,0,0,0
1757625000,-30.9256746811763,0,0,0
1776250000,-29.3954025371427,0,0,0
1794875000,-28.9400346352297,0,0,0
1813500000,-29.6798822930941,0,0,0
1832125000,-30.1753533177287,0,0,0
1850750000,-30.1978622838012,0,0,0
1869375000,-28.7659752258528,0,0,0
1888000000,-28.5938380141303,0,0,0
1906625000,-28.3887294439223,0,0,0
1925250000,-28.5067795540845,0,0,0
1943875000,-29.4266576061248,0,0,0
1962500000,-30.1356054349481,0,0,0
1981125000,-29.8989641422347,0,0,0
1999750000,-29.1482872623161,0,0,0
2018375000,-29.1591152850165,0,0,0
2037000000,-29.0346932738374,0,0,0
2055625000,-30.1207430342612,0,0,0
2074250000,-31.4788678888245,0,0,0
2092875000,-30.8568973598728,0,0,0
2111500000,-30.9200997480204,0,0,0
2130125000,-30.4605719793763,0,0,0
2148750000,-29.5522292363989,0,0,0
2167375000,-29.9065705434627,0,0,0
2186000000,-31.5757460709394,0,0,0
2204625000,-32.5925727646724,0,0,0
2223250000,-33.057297207246,0,0,0
2241875000,-32.5957695598534,0,0,0
2260500000,-32.2790637762789,0,0,0
2279125000,-32.0935646060885,0,0,0
2297750000,-31.3405817605832,0,0,0
2316375000,-31.4148277203912,0,0,0
2335000000,-31.8049222937329,0,0,0
2353625000,-33.0949040834073,0,0,0
2372250000,-33.6037901457245,0,0,0
2390875000,-32.5304106081333,0,0,0
2409500000,-30.5305264531403,0,0,0
2428125000,-30.6510751402361,0,0,0
2446750000,-30.0846980564698,0,0,0
2465375000,-29.9084491578009,0,0,0
2484000000,-29.7554004833582,0,0,0
2502625000,-31.1250325959006,0,0,0
2521250000,-31.4932242156568,0,0,0
2539875000,-31.3868295930605,0,0,0
2558500000,-30.6752323868436,0,0,0
2577125000,-30.6533235568123,0,0,0
2595750000,-31.108517835073,0,0,0
2614375000,-32.1524592903914,0,0,0
2633000000,-31.9934336104186,0,0,0
2651625000,-31.9329765439468,0,0,0
2670250000,-32.2761964288495,0,0,0
2688875000,-33.5421006867149,0,0,0
2707500000,-33.981416309795,0,0,0
2726125000,-33.4544900535872,0,0,0
2744750000,-32.3987397287413,0,0,0
2763375000,-31.9202447393768,0,0,0
2782000000,-32.192411272117,0,0,0
2800625000,-33.2531211195193,0,0,0
2819250000,-34.0260989966345,0,0,0
2837875000,-34.0643926703091,0,0,0
2856500000,-34.007691690863,0,0,0
2875125000,-33.788678991692,0,0,0
2893750000,-33.3650471422682,0,0,0
2912375000,-32.9271485363854,0,0,0
2931000000,-32.3231866969353,0,0,0
2949625000,-31.6118545204965,0,0,0
2968250000,-31.4284533287634,0,0,0
2986875000,-32.0595920106805,0,0,0
3005500000,-32.7376463211313,0,0,0
3024125000,-31.7486844026502,0,0,0
3042750000,-31.7281468063774,0,0,0
3061375000,-31.5752958347411,0,0,0
3080000000,-31.5583072352613,0,0,0
3098625000,-32.4721854703383,0,0,0
3117250000,-32.3618485462132,0,0,0
3135875000,-32.8270724169702,0,0,0
3154500000,-32.9590968014902,0,0,0
3173125000,-33.190555810756,0,0,0
3191750000,-34.1214564484376,0,0,0
3210375000,-34.5507665242223,0,0,0
3229000000,-34.2120761205359,0,0,0
3247625000,-33.5196976876419,0,0,0
3266250000,-32.8341324803258,0,0,0
3284875000,-32.9691946918135,0,0,0
3303500000,-33.5400721188793,0,0,0
3322125000,-34.1094754405032,0,0,0
3340750000,-34.5644933909482,0,0,0
3359375000,-34.0410560026859,0,0,0
3378000000,-33.8319681296363,0,0,0
3396625000,-33.7180532698898,0,0,0
3415250000,-33.6636892727442,0,0,0
3433875000,-33.8584471127469,0,0,0
3452500000,-34.4750835700161,0,0,0
3471125000,-34.1121543711587,0,0,0
3489750000,-34.0057982777986,0,0,0
3508375000,-32.9548443146846,0,0,0
3527000000,-32.9664367027071,0,0,0
3545625000,-32.3852285754693,0,0,0
3564250000,-32.8152370065667,0,0,0
3582875000,-32.9257072263334,0,0,0
3601500000,-33.4489955080977,0,0,0
3620125000,-33.1921764589214,0,0,0
3638750000,-33.2653848921338,0,0,0
3657375000,-32.9682955435063,0,0,0
3676000000,-33.053785734237,0,0,0
3694625000,-32.9226855086922,0,0,0
3713250000,-33.1111936527527,0,0,0
3731875000,-33.558061597298,0,0,0
3750500000,-33.7968433646016,0,0,0
3769125000,-34.751429917495,0,0,0
3787750000,-35.3144070650721,0,0,0
3806375000,-35.5827776780907,0,0,0
3825000000,-35.5783452663994,0,0,0
3843625000,-35.2056492898988,0,0,0
3862250000,-34.194195345615,0,0,0
3880875000,-34.2214390696651,0,0,0
3899500000,-34.1752046896816,0,0,0
3918125000,-34.6270778309078,0,0,0
3936750000,-34.7729816368811,0,0,0
3955375000,-35.5127611157365,0,0,0
3974000000,-35.3192479521204,0,0,0
3992625000,-35.0647324542437,0,0,0
4011250000,-34.490000695195,0,0,0
4029875000,-34.6040033020961,0,0,0
4048500000,-34.2259808037737,0,0,0
4067125000,-34.3002136046204,0,0,0
4085750000,-34.3261784990348,0,0,0
4104375000,-34.2570993316927,0,0,0
4123000000,-33.9019651232972,0,0,0
4141625000,-33.8680589374255,0,0,0
4160250000,-34.1406060245698,0,0,0
4178875000,-34.711467829986,0,0,0
4197500000,-34.9208453105647,0,0,0
4216125000,-34.9924082522679,0,0,0
4234750000,-35.2862630114508,0,0,0
4253375000,-35.1336462136401,0,0,0
4272000000,-35.1382607204863,0,0,0
4290625000,-34.912058639935,0,0,0
4309250000,-35.6328716882532,0,0,0
4327875000,-35.7757605400113,0,0,0
4346500000,-36.1964939873044,0,0,0
4365125000,-35.9592372210433,0,0,0
4383750000,-36.1895982628469,0,0,0
4402375000,-36.2045055117158,0,0,0
4421000000,-36.620492269303,0,0,0
4439625000,-36.1974220747809,0,0,0
4458250000,-36.2332565371753,0,0,0
4476875000,-36.4389743273928,0,0,0
4495500000,-36.3007414881033,0,0,0
4514125000,-36.1423158889716,0,0,0
4532750000,-36.0554354351466,0,0,0
4551375000,-35.5628956463936,0,0,0
4570000000,-35.8780890276767,0,0,0
4588625000,-35.8085743276351,0,0,0
4607250000,-36.1428808188967,0,0,0
4625875000,-36.2989862676881,0,0,0
4644500000,-36.0627038681001,0,0,0
4663125000,-36.267411919876,0,0,0
4681750000,-35.7820445575976,0,0,0
4700375000,-35.6538611122776,0,0,0
4719000000,-35.9935555750454,0,0,0
4737625000,-35.6401562547359,0,0,0
4756250000,-35.8010640273206,0,0,0
4774875000,-35.932525969407,0,0,0
4793500000,-36.4291873374025,0,0,0
4812125000,-36.1060258277525,0,0,0
4830750000,-36.6882747626664,0,0,0
4849375000,-37.1867793182695,0,0,0
4868000000,-37.2489664327328,0,0,0
4886625000,-37.4376880553753,0,0,0
4905250000,-37.2354453545355,0,0,0
4923875000,-37.3515492265426,0,0,0
4942500000,-37.1429577174917,0,0,0
4961125000,-37.0814723910381,0,0,0
4979750000,-36.817072865193,0,0,0
4998375000,-36.9756039122458,0,0,0
5017000000,-36.8377166314755,0,0,0
5035625000,-37.2803451468833,0,0,0
5054250000,-37.4473681958449,0,0,0
5072875000,-37.7424700637997,0,0,0
5091500000,-37.8954997894258,0,0,0
5110125000,-38.0920217563713,0,0,0
5128750000,-37.6749597635836,0,0,0
5147375000,-37.7907493715318,0,0,0
5166000000,-37.8083857999102,0,0,0
5184625000,-37.6481743659985,0,0,0
5203250000,-37.4594900400882,0,0,0
5221875000,-37.0736122246407,0,0,0
5240500000,-36.9588287669892,0,0,0
5259125000,-36.9755133883566,0,0,0
5277750000,-36.9243092826356,0,0,0
5296375000,-37.2267051753073,0,0,0
5315000000,-36.8077576945541,0,0,0
5333625000,-36.8520660672492,0,0,0
5352250000,-37.0800558825481,0,0,0
5370875000,-37.1786725858807,0,0,0
5389500000,-37.016486942886,0,0,0
5408125000,-36.7389541992202,0,0,0
5426750000,-37.0337055719384,0,0,0
5445375000,-37.2829267758775,0,0,0
5464000000,-37.3445897035636,0,0,0
5482625000,-37.2208916049662,0,0,0
5501250000,-37.0403089610497,0,0,0
5519875000,-37.5285591233366,0,0,0
5538500000,-37.782004558296,0,0,0
5557125000,-37.7731002446159,0,0,0
5575750000,-37.8799896123087,0,0,0
5594375000,-38.1935596285954,0,0,0
5613000000,-38.0936131028196,0,0,0
5631625000,-38.0769083979046,0,0,0
5650250000,-38.2206289248395,0,0,0
5668875000,-38.3475102035812,0,0,0
5687500000,-37.5874403153118,0,0,0
5706125000,-38.0881820150866,0,0,0
5724750000,-37.7110114148711,0,0,0
5743375000,-37.8402126949078,0,0,0
5762000000,-38.0830265038832,0,0,0
5780625000,-38.2153043943764,0,0,0
5799250000,-38.4468025834293,0,0,0
5817875000,-38.4086818049176,0,0,0
5836500000,-38.1334202850027,0,0,0
5855125000,-37.8327335579519,0,0,0
5873750000,-38.068986215955,0,0,0
5892375000,-37.8598395193614,0,0,0
5911000000,-37.8736440976284,0,0,0
5929625000,-38.0491294813263,0,0,0
5948250000,-38.4254720593103,0,0,0
5966875000,-38.4859850304702,0,0,0
5985500000,-38.3190224935527,0,0,0
6004125000,-38.3133984794142,0,0,0
6022750000,-38.0367557697672,0,0,0
6041375000,-38.1735027551265,0,0,0
6060000000,-38.5020920097026,0,0,0
6078625000,-38.7637121001657,0,0,0
6097250000,-38.6790943416126,0,0,0
6115875000,-39.084759194338,0,0,0
6134500000,-39.0344142380402,0,0,0
6153125000,-39.3128614508175,0,0,0
6171750000,-38.8387958902172,0,0,0
6190375000,-38.8855430347226,0,0,0
6209000000,-38.8241697875214,0,0,0
6227625000,-38.8595762770738,0,0,0
6246250000,-38.9660127701979,0,0,0
6264875000,-39.3476464238732,0,0,0
6283500000,-39.6830578131401,0,0,0
6302125000,-39.7898459223875,0,0,0
6320750000,-39.6868404228525,0,0,0
6339375000,-39.7573102993932,0,0,0
6358000000,-39.5802904265796,0,0,0
6376625000,-39.4224245089997,0,0,0
6395250000,-39.1099103338999,0,0,0
6413875000,-39.2876333112666,0,0,0
6432500000,-39.228754654206,0,0,0
6451125000,-39.4547086775562,0,0,0
6469750000,-39.4418908196911,0,0,0
6488375000,-39.6088879745821,0,0,0
6507000000,-39.4825527138416,0,0,0
6525625000,-39.4059033667703,0,0,0
6544250000,-39.3570920008674,0,0,0
6562875000,-39.3066741766538,0,0,0
6581500000,-39.3569386388319,0,0,0
6600125000,-39.2589944631145,0,0,0
6618750000,-40.1843634982567,0,0,0
6637375000,-40.6159202211529,0,0,0
6656000000,-40.2639446323702,0,0,0
6674625000,-40.2534367686629,0,0,0
6693250000,-40.4225536094211,0,0,0
6711875000,-39.3240470532849,0,0,0
6730500000,-39.4688489269685,0,0,0
6749125000,-39.3166629100021,0,0,0
6767750000,-39.3365943726203,0,0,0
6786375000,-39.6831598642061,0,0,0
6805000000,-40.1766336057758,0,0,0
6823625000,-40.7729145120551,0,0,0
6842250000,-40.957588920584,0,0,0
6860875000,-41.1131967605848,0,0,0
6879500000,-41.1885135867391,0,0,0
6898125000,-40.5196035357715,0,0,0
6916750000,-40.4126886903275,0,0,0
6935375000,-40.0217761862086,0,0,0
6954000000,-40.0321359374913,0,0,0
6972625000,-40.0021662389747,0,0,0
6991250000,-40.1536281568974,0,0,0
7009875000,-40.5201182089934,0,0,0
7028500000,-40.6810654386153,0,0,0
7047125000,-40.4656144594751,0,0,0
7065750000,-40.883621545188,0,0,0
7084375000,-40.5532515354595,0,0,0
7103000000,-40.4554982047528,0,0,0
7121625000,-40.5052549686211,0,0,0
7140250000,-40.8530762880868,0,0,0
7158875000,-40.7229957634272,0,0,0
7177500000,-41.2593925103415,0,0,0
7196125000,-41.3560085143903,0,0,0
7214750000,-41.4446779829552,0,0,0
7233375000,-41.5515164621152,0,0,0
7252000000,-41.4498602296719,0,0,0
7270625000,-41.0998968899839,0,0,0
7289250000,-40.7661327682886,0,0,0
7307875000,-40.3792960077579,0,0,0
7326500000,-40.2235977375871,0,0,0
7345125000,-39.996965906147,0,0,0
7363750000,-40.3824639019637,0,0,0
7382375000,-40.8365662006748,0,0,0
7401000000,-41.289428466236,0,0,0
7419625000,-41.5818759847942,0,0,0
7438250000,-41.6259775315225,0,0,0
7456875000,-41.4875212736318,0,0,0
7475500000,-41.5866802779881,0,0,0
7494125000,-41.3589591986228,0,0,0
7512750000,-41.1521994962514,0,0,0
7531375000,-41.0070925232359,0,0,0
7550000000,-40.8675439268519,0,0,0
7568625000,-41.1043145780948,0,0,0
7587250000,-41.1737043901055,0,0,0
7605875000,-41.2097671382765,0,0,0
